구분,voca NO,grade ID,grade NO,WordText,WordMeaning,PoS,품사,image ID,WordID(SoundID),WordSymbol,result_json,example_english,example_korean,단어 여부 검수,초등800 포함여부
초등800,10363,초6,4,corner,"모퉁이,구석",2,명사,7633,16638,[kɔ́:rnər],"{'example_sentence_eng': 'Sit in the corner.', 'example_sentence_kor': '구석에 앉아요.'}",Sit in the corner.,구석에 앉아요.,TRUE,TRUE
초등800,10364,초등,5,cost,비용,2,명사,3294,2705,[kɔ́:st],"{'example_sentence_eng': 'It cost five dollars.', 'example_sentence_kor': '5달러의 비용이에요.'}",It cost five dollars.,5달러의 비용이에요.,TRUE,TRUE
초등800,10365,초등,5,cost,(값이)~이다,1,동사,9255,25614,[kɔ́:st],"{'example_sentence_eng': 'It costs two dollars.', 'example_sentence_kor': '두 달러예요.'}",It costs two dollars.,두 달러예요.,TRUE,TRUE
초등800,10366,초등,5,could,(can의 과거형) ~할 수 있었다,1,동사,14793,6668,[kəd; kud],"{'example_sentence_eng': 'I could run fast.', 'example_sentence_kor': '나는 빨리 달렸어요.'}",I could run fast.,나는 빨리 달렸어요.,TRUE,TRUE
초등800,10367,초5,3,country,나라,2,명사,680,1089,[kʌ́ntri],"{'example_sentence_eng': 'I love my country.', 'example_sentence_kor': '나는 내 나라를 사랑해요.'}",I love my country.,나는 내 나라를 사랑해요.,TRUE,TRUE
초등800,10368,초5,3,country,시골,2,명사,9566,25615,[kʌ́ntri],"{'example_sentence_eng': 'The country is pretty.', 'example_sentence_kor': '시골은 예뻐요.'}",The country is pretty.,시골은 예뻐요.,TRUE,TRUE
초등800,10369,초등,5,couple,"두 사람,연인",2,명사,3781,6257,[kʌ́pl],"{'example_sentence_eng': 'The couple holds hands.', 'example_sentence_kor': '두 사람이 손을 잡아요.'}",The couple holds hands.,두 사람이 손을 잡아요.,TRUE,TRUE
초등800,10370,초등,5,course,"강좌,과정",2,명사,10730,5517,[kɔ́:rs],"{'example_sentence_eng': 'I take a course.', 'example_sentence_kor': '나는 강좌를 들어요.'}",I take a course.,나는 강좌를 들어요.,TRUE,TRUE
초등800,10371,초등,5,course,항로,2,명사,13365,20813,[kɔ́:rs],"{'example_sentence_eng': 'The boat follows course.', 'example_sentence_kor': '배가 항로를 따라가요.'}",The boat follows course.,배가 항로를 따라가요.,TRUE,TRUE
초등800,10372,초등,5,course,방침,2,명사,7013,20814,[kɔ́:rs],"{'example_sentence_eng': 'Follow the course today.', 'example_sentence_kor': '방침을 따르세요~요.'}",Follow the course today.,방침을 따르세요~요.,TRUE,TRUE
초등800,10373,초등,5,course,(경주/경기의) 코스,2,명사,14358,26010,[kɔ́:rs],"{'example_sentence_eng': 'The runner ran the course.', 'example_sentence_kor': '주자가 코스를 달려요.'}",The runner ran the course.,주자가 코스를 달려요.,TRUE,TRUE
초등800,10374,초6,4,court,법정,2,명사,1444,2344,[kɔ́:rt],"{'example_sentence_eng': 'The judge works in court.', 'example_sentence_kor': '판사가 법정에서 일해요.'}",The judge works in court.,판사가 법정에서 일해요.,TRUE,TRUE
초등800,10375,초6,4,court,테니스 코트,2,명사,3581,16781,[kɔ́:rt],"{'example_sentence_eng': 'I play on the tennis court.', 'example_sentence_kor': '나는 테니스 코트에서 놀아요.'}",I play on the tennis court.,나는 테니스 코트에서 놀아요.,TRUE,TRUE
초등800,10376,초6,4,court,"왕궁,왕실",2,명사,8123,20815,[kɔ́:rt],"{'example_sentence_eng': 'The king is in court.', 'example_sentence_kor': '왕이 왕궁에 있어요.'}",The king is in court.,왕이 왕궁에 있어요.,TRUE,TRUE
초등800,10377,초6,4,court,구애하다,1,동사,3116,22706,[kɔ́ːrt],"{'example_sentence_eng': 'He courts a girl.', 'example_sentence_kor': '그가 소녀를 구애해요.'}",He courts a girl.,그가 소녀를 구애해요.,TRUE,TRUE
초등800,10378,초6,4,court,"코트,경기장",2,명사,3581,25616,[kɔ́:rt],"{'example_sentence_eng': 'We play on court.', 'example_sentence_kor': '우리 코트에서 놀아요.'}",We play on court.,우리 코트에서 놀아요.,TRUE,TRUE
초등800,10379,초5,3,cousin,사촌,2,명사,1715,2851,[kʌ́zn],"{'example_sentence_eng': 'My cousin plays ball.', 'example_sentence_kor': '내 사촌이 공놀이 해요.'}",My cousin plays ball.,내 사촌이 공놀이 해요.,TRUE,TRUE
초등800,10380,초등,5,cover,"덮다,가리다",1,동사,931,1479,[kʌ́vər],"{'example_sentence_eng': 'Cover the cake.', 'example_sentence_kor': '케이크를 덮어요.'}",Cover the cake.,케이크를 덮어요.,TRUE,TRUE
초등800,10381,초등,5,cover,표지,2,명사,12479,17099,[kʌ́vər],"{'example_sentence_eng': 'The cover is pretty.', 'example_sentence_kor': '표지가 예뻐요.'}",The cover is pretty.,표지가 예뻐요.,TRUE,TRUE
초등800,10382,초등,5,cover,포함시키다,1,동사,1969,18290,[kʌ́vər],"{'example_sentence_eng': 'I cover my list.', 'example_sentence_kor': '내 목록을 포함시켜요.'}",I cover my list.,내 목록을 포함시켜요.,TRUE,TRUE
초등800,10383,초등,5,cover,다루다,1,동사,16197,19904,[kʌ́vər],"{'example_sentence_eng': 'I cover new words.', 'example_sentence_kor': '나는 새로운 단어를 다루어요.'}",I cover new words.,나는 새로운 단어를 다루어요.,TRUE,TRUE
초등800,10384,초등,5,cover,"취재하다,보도하다",1,동사,1473,21837,[kʌ́vər],"{'example_sentence_eng': 'I cover school news.', 'example_sentence_kor': '나는 학교 뉴스를 보도해요.'}",I cover school news.,나는 학교 뉴스를 보도해요.,TRUE,TRUE
초등800,10385,초등,5,cover,"책임지다,떠맡다",1,동사,3336,24263,[kʌ́vər],"{'example_sentence_eng': 'I cover the mistake.', 'example_sentence_kor': '내가 실수를 책임져요.'}",I cover the mistake.,내가 실수를 책임져요.,TRUE,TRUE
초등800,10386,초등,5,cover,"덮개,커버",2,명사,6614,25617,[kʌ́vər],"{'example_sentence_eng': 'I use a cover.', 'example_sentence_kor': '나는 덮개를 사용해요.'}",I use a cover.,나는 덮개를 사용해요.,TRUE,TRUE
초등800,10387,초등,5,cover,덮개,2,명사,6614,31091,[kΛvər],"{'example_sentence_eng': 'The cover is blue.', 'example_sentence_kor': '덮개가 파래요.'}",The cover is blue.,덮개가 파래요.,TRUE,TRUE
초등800,10388,초3,1,cow,암소,2,명사,10882,3629,[káu],"{'example_sentence_eng': 'The cow eats grass.', 'example_sentence_kor': '암소가 풀을 먹어요.'}",The cow eats grass.,암소가 풀을 먹어요.,TRUE,TRUE
초등800,10389,초3,1,cow,겁을 주다,1,동사,8536,9772,[káu],"{'example_sentence_eng': 'Dad cows his friend.', 'example_sentence_kor': '아빠가 친구를 겁줘요.'}",Dad cows his friend.,아빠가 친구를 겁줘요.,TRUE,TRUE
초등800,10390,초3,1,crayon,크레용,2,명사,5287,9743,[kréiən],"{'example_sentence_eng': 'I draw with a crayon.', 'example_sentence_kor': '나는 크레용으로 그려요.'}",I draw with a crayon.,나는 크레용으로 그려요.,TRUE,TRUE
초등800,10391,초3,1,cream,크림,2,명사,3545,5891,[krí:m],"{'example_sentence_eng': 'I like cream.', 'example_sentence_kor': '나는 크림을 좋아해요.'}",I like cream.,나는 크림을 좋아해요.,TRUE,TRUE
초등800,10392,초등,5,cross,가로지르다,1,동사,7794,81,[krɔ́:s],"{'example_sentence_eng': 'I cross the road.', 'example_sentence_kor': '나는 길을 가로지르요.'}",I cross the road.,나는 길을 가로지르요.,TRUE,TRUE
초등800,10393,초등,5,cross,"교차시키다,(다리를) 꼬다",1,동사,11638,19532,[krɔ́:s],"{'example_sentence_eng': 'Cross your legs.', 'example_sentence_kor': '다리를 꼬세요~요.'}",Cross your legs.,다리를 꼬세요~요.,TRUE,TRUE
초등800,10394,초등,5,cross,십자가,2,명사,13298,20355,[krɔ́:s],"{'example_sentence_eng': 'I see the cross.', 'example_sentence_kor': '나는 십자가를 봐요.'}",I see the cross.,나는 십자가를 봐요.,TRUE,TRUE
초등800,10395,초등,5,cross,(길을) 건너다,1,동사,70,27257,[krɔːs],"{'example_sentence_eng': 'I cross the road.', 'example_sentence_kor': '나는 길을 건너요.'}",I cross the road.,나는 길을 건너요.,TRUE,TRUE
초등800,10396,초등,5,cry,(소리 내어) 울다,1,동사,2490,4124,[krái],"{'example_sentence_eng': 'I cry when sad.', 'example_sentence_kor': '나는 슬플 때 울어요.'}",I cry when sad.,나는 슬플 때 울어요.,TRUE,TRUE
초등800,10397,초등,5,cry,"외치다,울다",1,동사,9648,25619,[krái],"{'example_sentence_eng': 'Kids cry when they are sad.', 'example_sentence_kor': '아이들이 슬플 때 울어요.'}",Kids cry when they are sad.,아이들이 슬플 때 울어요.,TRUE,TRUE
초등800,10398,초등,5,culture,문화,2,명사,10848,2064,[kʌ́lʧər],"{'example_sentence_eng': 'We learn culture.', 'example_sentence_kor': '우리는 문화를 배워요.'}",We learn culture.,우리는 문화를 배워요.,TRUE,TRUE
초등800,10399,초3,1,cup,잔,2,명사,2898,4798,[kʌ́p],"{'example_sentence_eng': 'I drink from a cup.', 'example_sentence_kor': '나는 잔으로 마셔요.'}",I drink from a cup.,나는 잔으로 마셔요.,TRUE,TRUE
초등800,10400,초등,5,curtain,커튼,2,명사,3531,5876,[kə́:rtn],"{'example_sentence_eng': 'The curtain is blue.', 'example_sentence_kor': '커튼이 파래요.'}",The curtain is blue.,커튼이 파래요.,TRUE,TRUE
초등800,10401,초등,5,customer,고객,2,명사,311,498,[kʌ́stəmər],"{'example_sentence_eng': 'The customer smiles.', 'example_sentence_kor': '고객이 웃어요.'}",The customer smiles.,고객이 웃어요.,TRUE,TRUE
초등800,10402,초4,2,cut,자르다,1,동사,2862,4741,[kʌ́t],"{'example_sentence_eng': 'I cut the paper.', 'example_sentence_kor': '나는 종이를 잘라요.'}",I cut the paper.,나는 종이를 잘라요.,TRUE,TRUE
초등800,10403,초4,2,cut,"(베인) 상처,자상",2,명사,8256,26014,[kʌ́t],"{'example_sentence_eng': 'I got a cut.', 'example_sentence_kor': '저는 자상이 있어요.'}",I got a cut.,저는 자상이 있어요.,TRUE,TRUE
초등800,10404,초4,2,cut,삭감하다,1,동사,15410,30603,[kʌt],"{'example_sentence_eng': 'They cut the costs.', 'example_sentence_kor': '그들이 비용을 삭감해요.'}",They cut the costs.,그들이 비용을 삭감해요.,TRUE,TRUE
초등800,10405,초3,1,dad,아빠,2,명사,10684,14450,[dǽd],"{'example_sentence_eng': 'My dad loves me.', 'example_sentence_kor': '내 아빠가 나를 사랑해요.'}",My dad loves me.,내 아빠가 나를 사랑해요.,TRUE,TRUE
초등800,10406,초등,5,daddy,아빠,2,명사,10684,14451,[dǽdi],"{'example_sentence_eng': 'My daddy is kind.', 'example_sentence_kor': '내 아빠는 착해요.'}",My daddy is kind.,내 아빠는 착해요.,TRUE,TRUE
초등800,10407,초3,1,dance,춤추다,1,동사,3484,5791,[dǽns],"{'example_sentence_eng': 'We dance for fun.', 'example_sentence_kor': '우리는 재미있게 춤춰요.'}",We dance for fun.,우리는 재미있게 춤춰요.,TRUE,TRUE
초등800,10408,초6,4,danger,위험,2,명사,8305,4294,[déindʒər],"{'example_sentence_eng': 'Danger is here.', 'example_sentence_kor': '위험이 여기 있어요.'}",Danger is here.,위험이 여기 있어요.,TRUE,TRUE
초등800,10409,초등,5,date,날짜,2,명사,711,1134,[déit],"{'example_sentence_eng': 'Today is the date.', 'example_sentence_kor': '오늘이 날짜예요.'}",Today is the date.,오늘이 날짜예요.,TRUE,TRUE
초등800,10410,초등,5,date,대추,2,명사,9178,17615,[déit],"{'example_sentence_eng': 'I eat a date.', 'example_sentence_kor': '나는 대추를 먹어요.'}",I eat a date.,나는 대추를 먹어요.,TRUE,TRUE
초등800,10411,초등,5,date,연대를 추정하다,1,동사,12482,20820,[déit],"{'example_sentence_eng': 'We date the rock.', 'example_sentence_kor': '우리는 돌의 연대를 추정해요.'}",We date the rock.,우리는 돌의 연대를 추정해요.,TRUE,TRUE
초등800,10412,초4,2,daughter,딸,2,명사,1046,1662,[dɔ́:tər],"{'example_sentence_eng': 'My daughter is happy.', 'example_sentence_kor': '내 딸이 행복해요.'}",My daughter is happy.,내 딸이 행복해요.,TRUE,TRUE
초등800,10413,초4,2,day,날,2,명사,10763,1127,[déi],"{'example_sentence_eng': 'Today is a fun day.', 'example_sentence_kor': '오늘은 즐거운 날이에요.'}",Today is a fun day.,오늘은 즐거운 날이에요.,TRUE,TRUE
초등800,10414,초4,2,day,요일,2,명사,14849,21682,[déi],"{'example_sentence_eng': 'Monday is a day.', 'example_sentence_kor': '월요일은 요일이에요.'}",Monday is a day.,월요일은 요일이에요.,TRUE,TRUE
초등800,10415,초4,2,day,낮,2,명사,4146,25623,[déi],"{'example_sentence_eng': 'The day is bright.', 'example_sentence_kor': '낮이 밝아요.'}",The day is bright.,낮이 밝아요.,TRUE,TRUE
초등800,10416,초등,5,dead,"죽은,쓸모없는",3,형용사,3216,5324,[déd],"{'example_sentence_eng': 'My battery is dead.', 'example_sentence_kor': '내 배터리가 죽었어요.'}",My battery is dead.,내 배터리가 죽었어요.,TRUE,TRUE
초등800,10417,초등,5,dead,(기계가)작동을 안 하는,3,형용사,341,25624,[déd],"{'example_sentence_eng': 'The phone is dead.', 'example_sentence_kor': '전화가 작동을 안 해요.'}",The phone is dead.,전화가 작동을 안 해요.,TRUE,TRUE
초등800,10418,초등,5,death,죽음,2,명사,3217,5326,[déθ],"{'example_sentence_eng': 'Death is part of life.', 'example_sentence_kor': '죽음은 삶의 일부에요.'}",Death is part of life.,죽음은 삶의 일부에요.,TRUE,TRUE
초등800,10419,초등,5,decide,결정하다,1,동사,7844,412,[disáid],"{'example_sentence_eng': 'I decide the game.', 'example_sentence_kor': '나는 게임을 결정해요.'}",I decide the game.,나는 게임을 결정해요.,TRUE,TRUE
초등800,10420,초등,5,decision,"결정,판단",2,명사,7844,407,[disíʒən],"{'example_sentence_eng': 'I make a decision.', 'example_sentence_kor': '나는 결정을 해요.'}",I make a decision.,나는 결정을 해요.,TRUE,TRUE
초등800,10421,초등,5,deep,깊은,3,형용사,641,1014,[dí:p],"{'example_sentence_eng': 'The well is deep.', 'example_sentence_kor': '우물은 깊어요.'}",The well is deep.,우물은 깊어요.,TRUE,TRUE
초등800,10422,초등,5,deep,(색이) 짙은,3,형용사,6777,26021,[dí:p],"{'example_sentence_eng': 'Her dress is deep red.', 'example_sentence_kor': '그녀 드레스는 짙은 빨강이에요.'}",Her dress is deep red.,그녀 드레스는 짙은 빨강이에요.,TRUE,TRUE
초등800,10423,초4,2,delicious,맛있는,3,형용사,8029,1818,[dilíʃəs],"{'example_sentence_eng': 'The cake is delicious.', 'example_sentence_kor': '케이크가 맛있어요.'}",The cake is delicious.,케이크가 맛있어요.,TRUE,TRUE
초등800,10424,초5,3,design,설계하다,1,동사,1415,17751,[dizáin],"{'example_sentence_eng': 'I design a car.', 'example_sentence_kor': '나는 차를 설계해요.'}",I design a car.,나는 차를 설계해요.,TRUE,TRUE
초등800,10425,초4,2,desk,책상,2,명사,3392,5648,[désk],"{'example_sentence_eng': 'This is my desk.', 'example_sentence_kor': '이것은 내 책상이에요.'}",This is my desk.,이것은 내 책상이에요.,TRUE,TRUE
초등800,10426,초등,5,die,죽다,1,동사,3215,5322,[dái],"{'example_sentence_eng': 'The flower will die.', 'example_sentence_kor': '꽃이 죽어요.'}",The flower will die.,꽃이 죽어요.,TRUE,TRUE
초등800,10427,초등,5,die,"(기계가) 서다,멎다",1,동사,9316,30891,[dai],"{'example_sentence_eng': 'The machine dies now.', 'example_sentence_kor': '기계가 멎어요.'}",The machine dies now.,기계가 멎어요.,TRUE,TRUE
초등800,10428,초6,4,difficult,어려운,3,형용사,2280,3738,[dífikʌ̀lt],"{'example_sentence_eng': 'Math is difficult.', 'example_sentence_kor': '수학은 어려워요.'}",Math is difficult.,수학은 어려워요.,TRUE,TRUE
초등800,10429,초4,2,dinner,저녁식사,2,명사,10724,5106,[dínər],"{'example_sentence_eng': 'We eat dinner now.', 'example_sentence_kor': '우리 지금 저녁식사해요.'}",We eat dinner now.,우리 지금 저녁식사해요.,TRUE,TRUE
초등800,10430,초등,5,disagree,"일치하지 않다,동의하지 않다",1,동사,1348,14470,[dìsəgrí:],"{'example_sentence_eng': 'I disagree with his idea.', 'example_sentence_kor': '나는 그 생각에 동의하지 않아요.'}",I disagree with his idea.,나는 그 생각에 동의하지 않아요.,TRUE,TRUE
초등800,10431,초등,5,disagree,동의하지 않다,1,동사,1348,17114,[dìsəgrí:],"{'example_sentence_eng': 'I disagree with you.', 'example_sentence_kor': '나는 동의하지 않아요.'}",I disagree with you.,나는 동의하지 않아요.,TRUE,TRUE
초등800,10432,초등,5,disagree,반대하다,1,동사,1348,30968,[dìsəgríː],"{'example_sentence_eng': 'I disagree with you.', 'example_sentence_kor': '나는 너에게 반대해요.'}",I disagree with you.,나는 너에게 반대해요.,TRUE,TRUE
초등800,10433,초등,5,disclose,"드러내다,폭로하다",1,동사,8004,1631,[disklóuz],"{'example_sentence_eng': 'He disclosed a secret.', 'example_sentence_kor': '그가 비밀을 드러내요.'}",He disclosed a secret.,그가 비밀을 드러내요.,TRUE,TRUE
